variant,term,coef,se,statistic,df,p_value,imputations,mean_nobs,mean_countries
baseline_m50,compulsory_health_financing_gdp_pc,0.03137380295645722,0.06255435331164151,0.5015446774768029,187.86604100327267,0.616575070074993,50,608.0,37.0
baseline_m50,government_health_expenditure_gdp_pc,-0.05309464084515875,0.08820634496244584,-0.6019367525971513,192.43270372107563,0.5479247846311734,50,608.0,37.0
baseline_m50,log_gdp_per_capita,-2.4612236230956177,1.673177606219588,-1.4709876667884392,1572.5182299629662,0.14149452132083606,50,608.0,37.0
baseline_m50,poverty_or_social_exclusion_pc,-0.018283177249164163,0.012360696804559226,-1.4791380727355465,777.4942512731283,0.13950844608506197,50,608.0,37.0
baseline_m50,unemployment_rate_pc,0.010048302213457962,0.036896579274681617,0.2723369594414703,618.5980824971645,0.7854538168048637,50,608.0,37.0
