imputation,variant,term,coef,se,p_value,nobs,countries
5,no_outcome,compulsory_health_financing_gdp_pc,0.07806532147627583,0.05246497762386808,0.13676378850581158,608,37
6,no_outcome,log_gdp_per_capita,-3.965991640693423,1.7049927835534027,0.02001296859405411,608,37
6,no_outcome,unemployment_rate_pc,-0.001573430758460892,0.04046312931774587,0.9689816427983632,608,37
6,no_outcome,poverty_or_social_exclusion_pc,-0.009091377629825795,0.00751328871977667,0.22626365948943972,608,37
6,no_outcome,government_health_expenditure_gdp_pc,-0.03540596132772786,0.03431296201157755,0.30214059676428884,608,37
6,no_outcome,compulsory_health_financing_gdp_pc,-0.05111891055464089,0.0269385111245971,0.05774687685859795,608,37
7,no_outcome,log_gdp_per_capita,-2.5078483494900894,0.9842573365622119,0.01083548860740853,608,37
7,no_outcome,unemployment_rate_pc,0.008012395204073933,0.03406931895958505,0.8140696486812865,608,37
7,no_outcome,poverty_or_social_exclusion_pc,-0.01394446068453747,0.012739009326017299,0.27368018082678935,608,37
7,no_outcome,government_health_expenditure_gdp_pc,0.02639496419881414,0.05052050160569851,0.6013497739013449,608,37
7,no_outcome,compulsory_health_financing_gdp_pc,-0.015451070131381361,0.03181206329585775,0.6271809761528728,608,37
8,no_outcome,log_gdp_per_capita,-1.4789053484422106,1.9698015487639058,0.4527796463964948,608,37
8,no_outcome,unemployment_rate_pc,-0.03001456998951814,0.04115385932360423,0.46580241457745986,608,37
8,no_outcome,poverty_or_social_exclusion_pc,-0.012044696617343314,0.008166222128069158,0.14022838036400329,608,37
8,no_outcome,government_health_expenditure_gdp_pc,0.021136068435958427,0.06321312815448137,0.7381064047725447,608,37
8,no_outcome,compulsory_health_financing_gdp_pc,0.020505406311450425,0.055431073144436294,0.7114374784587931,608,37
9,no_outcome,log_gdp_per_capita,-2.5646463539994833,0.933795972503607,0.006023966167782449,608,37
9,no_outcome,unemployment_rate_pc,-0.03369108522820808,0.03830026317918801,0.37904528298187257,608,37
9,no_outcome,poverty_or_social_exclusion_pc,-0.01697000402331201,0.009407709162274985,0.07125636103699591,608,37
9,no_outcome,government_health_expenditure_gdp_pc,-0.07779307899387242,0.047157426407068964,0.09901527767160381,608,37
9,no_outcome,compulsory_health_financing_gdp_pc,0.02624898578201107,0.05000079809715587,0.5996031172867391,608,37
10,no_outcome,log_gdp_per_capita,-1.7502798172586314,1.0218279366313023,0.08673260494425271,608,37
10,no_outcome,unemployment_rate_pc,0.029442134611927656,0.030772222041069303,0.3386801463844954,608,37
10,no_outcome,poverty_or_social_exclusion_pc,-0.016970038282750892,0.01129923021084543,0.13312923623805203,608,37
10,no_outcome,government_health_expenditure_gdp_pc,-0.03128753409491773,0.062330263575462494,0.6156930062536093,608,37
10,no_outcome,compulsory_health_financing_gdp_pc,0.02001786023595213,0.03018866281138148,0.507271645966197,608,37
11,no_outcome,log_gdp_per_capita,-1.181547884129491,1.3112611910275294,0.3675471441175454,608,37
11,no_outcome,unemployment_rate_pc,0.006342768200998491,0.03374741323335496,0.8509171967510218,608,37
11,no_outcome,poverty_or_social_exclusion_pc,-0.012424086820155764,0.00866290763635345,0.15152360521343605,608,37
11,no_outcome,government_health_expenditure_gdp_pc,0.05830342230373131,0.12741375900394095,0.647246125076653,608,37
11,no_outcome,compulsory_health_financing_gdp_pc,-0.07807840057118363,0.048285974637828036,0.10587837218706893,608,37
12,no_outcome,log_gdp_per_capita,-4.0210077728403455,1.981438030007165,0.042423860777260944,608,37
12,no_outcome,unemployment_rate_pc,-0.004017081188701074,0.03250895631005187,0.9016569779831188,608,37
12,no_outcome,poverty_or_social_exclusion_pc,-0.02528762266052257,0.011331140264823493,0.025635282106404388,608,37
12,no_outcome,government_health_expenditure_gdp_pc,-0.05347594198013818,0.042354160332261144,0.2067365407315641,608,37
12,no_outcome,compulsory_health_financing_gdp_pc,0.019947689401679417,0.028978214593739407,0.49122077054800073,608,37
13,no_outcome,log_gdp_per_capita,-3.9360569483968835,2.1949636271921458,0.07293744218881806,608,37
13,no_outcome,unemployment_rate_pc,-0.020434062224753687,0.025559247667977604,0.42401316182541504,608,37
13,no_outcome,poverty_or_social_exclusion_pc,-0.0163807935559671,0.010632043984577058,0.12338973920906997,608,37
13,no_outcome,government_health_expenditure_gdp_pc,-0.035959390238187686,0.06179224371955359,0.5606069661570682,608,37
13,no_outcome,compulsory_health_financing_gdp_pc,0.01105886751245469,0.05219228256707852,0.8321951728591908,608,37
14,no_outcome,log_gdp_per_capita,-1.7067175793460079,1.2541722864645077,0.1735668375805498,608,37
14,no_outcome,unemployment_rate_pc,0.0031624003158723726,0.027946543448247554,0.9099045736754533,608,37
14,no_outcome,poverty_or_social_exclusion_pc,-0.014617511000719766,0.009780903404968238,0.13504629404362267,608,37
14,no_outcome,government_health_expenditure_gdp_pc,-0.03831851216065483,0.059041208983725335,0.51632997355938,608,37
14,no_outcome,compulsory_health_financing_gdp_pc,0.08674150994504962,0.052930058410448226,0.10125598103781931,608,37
15,no_outcome,log_gdp_per_capita,-2.232660922630866,0.9483075035100146,0.018554438479016493,608,37
15,no_outcome,unemployment_rate_pc,0.04707657680875004,0.03346377623995339,0.15948903910576484,608,37
