imputation,variant,term,coef,se,p_value,nobs,countries
26,country_dummies_pmm,unemployment_rate_pc,-0.04209497078159143,0.06831371855348226,0.5377619738673282,608,37
26,country_dummies_pmm,poverty_or_social_exclusion_pc,0.15882975342432523,0.08411783915538865,0.05900157942310483,608,37
26,country_dummies_pmm,government_health_expenditure_gdp_pc,-0.18600543020768678,0.5521900965013709,0.7362297110158809,608,37
26,country_dummies_pmm,compulsory_health_financing_gdp_pc,-0.7963702591272257,0.6036455979608757,0.1870795660103134,608,37
27,country_dummies_pmm,log_gdp_per_capita,-0.979374062083961,2.4234974566959258,0.686127430738841,608,37
27,country_dummies_pmm,unemployment_rate_pc,-0.13718143576576294,0.07718443231801841,0.07551560375198961,608,37
27,country_dummies_pmm,poverty_or_social_exclusion_pc,0.26759158796225224,0.06422504602781344,3.093555287974257e-05,608,37
27,country_dummies_pmm,government_health_expenditure_gdp_pc,-0.8535134253360783,0.3678978738464614,0.020342295151407903,608,37
27,country_dummies_pmm,compulsory_health_financing_gdp_pc,-0.36971705860530224,0.293457374002927,0.20771759434223136,608,37
28,country_dummies_pmm,log_gdp_per_capita,-1.207447304301589,1.991591489455817,0.5443337656080067,608,37
28,country_dummies_pmm,unemployment_rate_pc,-0.10113306555742912,0.07393643180094653,0.17136277090681729,608,37
28,country_dummies_pmm,poverty_or_social_exclusion_pc,0.22794872083661222,0.054199734994255844,2.6025628788285693e-05,608,37
28,country_dummies_pmm,government_health_expenditure_gdp_pc,-0.744663427256224,0.2668392498435416,0.005259715921012035,608,37
28,country_dummies_pmm,compulsory_health_financing_gdp_pc,-0.3812059239016514,0.3359823190461648,0.2565424731777777,608,37
29,country_dummies_pmm,log_gdp_per_capita,-0.7475236551434694,2.5862745828106295,0.7725546586879749,608,37
29,country_dummies_pmm,unemployment_rate_pc,-0.11742406091819022,0.0745785639983367,0.11537155491559774,608,37
29,country_dummies_pmm,poverty_or_social_exclusion_pc,0.2767578983841378,0.07784853490074677,0.00037786172036848096,608,37
29,country_dummies_pmm,government_health_expenditure_gdp_pc,-0.48822313367554326,0.24808917529619556,0.04907562724319348,608,37
29,country_dummies_pmm,compulsory_health_financing_gdp_pc,-0.5345282342909676,0.3190941787259852,0.09390626741717042,608,37
30,country_dummies_pmm,log_gdp_per_capita,-0.14451093798822523,2.4264210784627234,0.9525082769005528,608,37
