variant,term,coef,se,statistic,df,p_value,imputations,mean_nobs,mean_countries
country_dummies,compulsory_health_financing_gdp_pc,0.018998105779785827,0.06563958758184729,0.28943060856524605,115.97170600443766,0.7727686658383583,30,608.0,37.0
country_dummies,government_health_expenditure_gdp_pc,-0.05467768673790753,0.08782753087778157,-0.622557485009974,146.45147413287154,0.5345435040008413,30,608.0,37.0
country_dummies,log_gdp_per_capita,-2.592795019967722,1.8561392417081206,-1.396875278377117,326.9072962067027,0.1633985995248768,30,608.0,37.0
country_dummies,poverty_or_social_exclusion_pc,-0.01562556493151993,0.01386277353819197,-1.1271600800858115,269.2240997203059,0.260678399875939,30,608.0,37.0
country_dummies,unemployment_rate_pc,-0.003305474636517535,0.04022207624261673,-0.08218060690301378,282.467465963166,0.9345612975006041,30,608.0,37.0
