imputation,variant,term,coef,se,p_value,nobs,countries
1,country_dummies,log_gdp_per_capita,-2.665775883668644,1.0752241263401694,0.013164990249052988,608,37
1,country_dummies,unemployment_rate_pc,0.00971239110355443,0.032747153899643784,0.7667815812526698,608,37
1,country_dummies,poverty_or_social_exclusion_pc,-0.03462195212931962,0.015231248622167112,0.02302094205692046,608,37
1,country_dummies,government_health_expenditure_gdp_pc,-0.0314565869204671,0.048570030988880644,0.5172086017538208,608,37
1,country_dummies,compulsory_health_financing_gdp_pc,0.0228267163941092,0.03658586657385166,0.5326790025943839,608,37
2,country_dummies,log_gdp_per_capita,-3.896288685577585,1.8926711096575943,0.03953075226319318,608,37
2,country_dummies,unemployment_rate_pc,-0.013183100872573496,0.029077666198719588,0.6502783896018001,608,37
2,country_dummies,poverty_or_social_exclusion_pc,-0.01711216739276172,0.010140550923193013,0.09150748277260709,608,37
2,country_dummies,government_health_expenditure_gdp_pc,0.007558360632557258,0.06981367575100719,0.9137856781810992,608,37
2,country_dummies,compulsory_health_financing_gdp_pc,0.013478529917854436,0.057112362100732735,0.8134325008553083,608,37
3,country_dummies,log_gdp_per_capita,-3.774988975173888,1.3480411684746985,0.005104700396602544,608,37
3,country_dummies,unemployment_rate_pc,-0.01150537659242281,0.03949845921049401,0.7708320439121095,608,37
3,country_dummies,poverty_or_social_exclusion_pc,-0.011361173494888428,0.008986265624900255,0.20612884313766733,608,37
3,country_dummies,government_health_expenditure_gdp_pc,-0.10978354969271631,0.0482993933694568,0.023027392002125276,608,37
3,country_dummies,compulsory_health_financing_gdp_pc,-0.08997678542829209,0.040567821831586845,0.02655927556331844,608,37
4,country_dummies,log_gdp_per_capita,-3.1079319719285516,1.2878555501533042,0.01581047980132839,608,37
4,country_dummies,unemployment_rate_pc,-0.019798387669970795,0.026274612366599084,0.4511388290298233,608,37
4,country_dummies,poverty_or_social_exclusion_pc,-0.0052024375725530855,0.011073619157477349,0.6384946048083476,608,37
4,country_dummies,government_health_expenditure_gdp_pc,-0.06306046102525464,0.06606356100630704,0.33980922696140603,608,37
4,country_dummies,compulsory_health_financing_gdp_pc,-0.008529799363132924,0.025177297066061675,0.7347684470820512,608,37
5,country_dummies,log_gdp_per_capita,-3.640698410395519,2.159917776799879,0.09187813367694116,608,37
5,country_dummies,unemployment_rate_pc,-0.05029430574392118,0.036140385972293444,0.16403228636704326,608,37
5,country_dummies,poverty_or_social_exclusion_pc,-0.01590975345280533,0.008817186539895982,0.07116823112892155,608,37
5,country_dummies,government_health_expenditure_gdp_pc,-0.04055937598501626,0.05061993857734052,0.4229852130381988,608,37
5,country_dummies,compulsory_health_financing_gdp_pc,-0.021512255043508885,0.03336915908987032,0.5191379680568948,608,37
6,country_dummies,log_gdp_per_capita,-1.7762306727215753,2.098146865274459,0.397234182084798,608,37
6,country_dummies,unemployment_rate_pc,0.037432830529707764,0.02877188313085674,0.19325119095491317,608,37
6,country_dummies,poverty_or_social_exclusion_pc,-0.0036142847184246684,0.009007730359610153,0.6882415547138435,608,37
6,country_dummies,government_health_expenditure_gdp_pc,0.1157376382924397,0.09389106073989921,0.2176951544749126,608,37
6,country_dummies,compulsory_health_financing_gdp_pc,-0.007289665017994745,0.05291628851108191,0.8904313362369782,608,37
7,country_dummies,log_gdp_per_capita,-3.7006697952233556,2.0262209373393527,0.06779152687711994,608,37
7,country_dummies,unemployment_rate_pc,-0.034364608556777185,0.04129601700105281,0.40532253281941755,608,37
7,country_dummies,poverty_or_social_exclusion_pc,-0.013177753727376947,0.009838486708675709,0.1804376906204317,608,37
7,country_dummies,government_health_expenditure_gdp_pc,-0.07119294077344032,0.06523744474376977,0.27514550087549106,608,37
7,country_dummies,compulsory_health_financing_gdp_pc,-0.0026758675153015898,0.05679670213072875,0.9624231033666641,608,37
8,country_dummies,log_gdp_per_capita,-1.6875285896264498,1.0450671505239961,0.10636351647701417,608,37
8,country_dummies,unemployment_rate_pc,0.003173920334729222,0.03272589142322716,0.9227383124991717,608,37
8,country_dummies,poverty_or_social_exclusion_pc,-0.0020324936956290186,0.00699601896227674,0.7714173299443232,608,37
8,country_dummies,government_health_expenditure_gdp_pc,-0.03318955575266766,0.05496364995028287,0.5459463286239763,608,37
8,country_dummies,compulsory_health_financing_gdp_pc,0.05805034024980074,0.05658005748995941,0.3048982382800698,608,37
9,country_dummies,log_gdp_per_capita,-2.439579505221098,1.3617142900088923,0.07320504684798443,608,37
9,country_dummies,unemployment_rate_pc,0.00995513178583941,0.028560336796729265,0.7274159604021966,608,37
9,country_dummies,poverty_or_social_exclusion_pc,-0.014550245660790318,0.012621023030665052,0.2489687290478081,608,37
9,country_dummies,government_health_expenditure_gdp_pc,-0.04607455827456145,0.0439416861923303,0.2943904842839319,608,37
9,country_dummies,compulsory_health_financing_gdp_pc,-0.03223952089903892,0.04613193541661479,0.484642826212207,608,37
10,country_dummies,log_gdp_per_capita,-2.8615928795392698,1.1674011446149837,0.01423607604820107,608,37
10,country_dummies,unemployment_rate_pc,-0.044753440504945764,0.045885619752208485,0.3293985500617539,608,37
10,country_dummies,poverty_or_social_exclusion_pc,-0.021245005528958652,0.011925946735675305,0.07484543069505142,608,37
10,country_dummies,government_health_expenditure_gdp_pc,-0.04297883304457718,0.09474067187466602,0.6500828322492805,608,37
10,country_dummies,compulsory_health_financing_gdp_pc,-0.017816439560479014,0.04223534785651848,0.6731438737797544,608,37
11,country_dummies,log_gdp_per_capita,-1.5692136153194969,1.6241507713077807,0.3339566992547911,608,37
11,country_dummies,unemployment_rate_pc,0.0363552092932743,0.03435525592680485,0.28995793648730106,608,37
11,country_dummies,poverty_or_social_exclusion_pc,-0.014606666405966851,0.012197652972673959,0.2311124629942375,608,37
11,country_dummies,government_health_expenditure_gdp_pc,-0.04619355826538131,0.06666950099789577,0.48838867995521085,608,37
11,country_dummies,compulsory_health_financing_gdp_pc,0.009779326081368875,0.04939347529290103,0.8430542830909501,608,37
12,country_dummies,log_gdp_per_capita,-1.7578009429523311,1.289049676872569,0.17268059309089967,608,37
12,country_dummies,unemployment_rate_pc,0.009458818010367236,0.021051914360715872,0.6532086490661306,608,37
12,country_dummies,poverty_or_social_exclusion_pc,-0.011277263364078345,0.011552251041266604,0.3289672547300797,608,37
12,country_dummies,government_health_expenditure_gdp_pc,-0.02539716352058178,0.04188230174765903,0.5442533572844255,608,37
12,country_dummies,compulsory_health_financing_gdp_pc,0.042522857215456226,0.039662212084234,0.28366379976543976,608,37
13,country_dummies,log_gdp_per_capita,-3.37828835654169,1.622049640924258,0.03727601515812883,608,37
13,country_dummies,unemployment_rate_pc,-0.010709506952313324,0.03744888125194469,0.7748959781136082,608,37
13,country_dummies,poverty_or_social_exclusion_pc,-0.030898769656018427,0.012816249487773698,0.015912959795808722,608,37
13,country_dummies,government_health_expenditure_gdp_pc,-0.09520198950253983,0.056287208646300345,0.09076787614321159,608,37
13,country_dummies,compulsory_health_financing_gdp_pc,-0.008754865978139223,0.04238931958414974,0.8363732517169571,608,37
14,country_dummies,log_gdp_per_capita,-3.590290608758764,1.465839932575031,0.014313177324929035,608,37
14,country_dummies,unemployment_rate_pc,0.00291515710476848,0.03164637874744923,0.9266053922984299,608,37
14,country_dummies,poverty_or_social_exclusion_pc,-0.007974449635415534,0.009201144286934216,0.38611725322649526,608,37
14,country_dummies,government_health_expenditure_gdp_pc,-0.11224225747074276,0.10502954463718638,0.28521696068516855,608,37
14,country_dummies,compulsory_health_financing_gdp_pc,0.059320490892340094,0.03615220659611909,0.10082773667456481,608,37
15,country_dummies,log_gdp_per_capita,-0.5684443734721247,1.6544622428047566,0.7311602419119301,608,37
15,country_dummies,unemployment_rate_pc,0.014769637155730816,0.025671172703389,0.5650617783540999,608,37
15,country_dummies,poverty_or_social_exclusion_pc,-0.021569350613496904,0.01357017543659952,0.11195492261910862,608,37
15,country_dummies,government_health_expenditure_gdp_pc,-0.050191278247174224,0.05803539248920931,0.3871270917156522,608,37
15,country_dummies,compulsory_health_financing_gdp_pc,0.015063885740762211,0.05065897634698866,0.7661926952322176,608,37
16,country_dummies,log_gdp_per_capita,-3.4886104514901297,1.9472825101474285,0.07320866225770813,608,37
16,country_dummies,unemployment_rate_pc,-0.014224273557623901,0.03164462138972596,0.6530706378909434,608,37
16,country_dummies,poverty_or_social_exclusion_pc,-0.019471113329967336,0.0083367485758287,0.019513329120655114,608,37
16,country_dummies,government_health_expenditure_gdp_pc,-0.11900071684797896,0.05513138292991837,0.030889504159394756,608,37
16,country_dummies,compulsory_health_financing_gdp_pc,-0.014240626687562204,0.041544229002617124,0.7317622369094496,608,37
17,country_dummies,log_gdp_per_capita,-4.025549400427265,1.957898895879274,0.03977713701188981,608,37
17,country_dummies,unemployment_rate_pc,-0.015650743536975466,0.029232405765045193,0.5923800660746532,608,37
17,country_dummies,poverty_or_social_exclusion_pc,-0.014527693503080107,0.010025176505660554,0.14730380275295407,608,37
17,country_dummies,government_health_expenditure_gdp_pc,0.04185947588869515,0.08891382235621627,0.6377928151773615,608,37
17,country_dummies,compulsory_health_financing_gdp_pc,-0.034071099176599284,0.042533082343863604,0.42310306024701405,608,37
18,country_dummies,log_gdp_per_capita,-1.525183250966271,1.6803734976289852,0.3640656073498817,608,37
18,country_dummies,unemployment_rate_pc,0.010344925287620751,0.030393287334109714,0.7335788474673883,608,37
18,country_dummies,poverty_or_social_exclusion_pc,-0.016827044068958675,0.011753981948857933,0.15225726962832667,608,37
18,country_dummies,government_health_expenditure_gdp_pc,-0.08810335651780428,0.0511907860138822,0.08523659674514211,608,37
18,country_dummies,compulsory_health_financing_gdp_pc,0.13095613879840828,0.031055514444322477,2.477495134893687e-05,608,37
19,country_dummies,log_gdp_per_capita,-3.584997910770922,1.8292294365738684,0.050014437330441495,608,37
19,country_dummies,unemployment_rate_pc,0.00949770996769964,0.023381632430455088,0.6845927986141822,608,37
19,country_dummies,poverty_or_social_exclusion_pc,-0.012605617437929052,0.012948578334316908,0.33029809166691004,608,37
19,country_dummies,government_health_expenditure_gdp_pc,-0.0908150264922512,0.054901329424876036,0.09809706710121313,608,37
19,country_dummies,compulsory_health_financing_gdp_pc,0.032315138889924995,0.07200223084193746,0.6535705512615817,608,37
20,country_dummies,log_gdp_per_capita,-1.6365928592081433,1.1346437967433767,0.14919387593821343,608,37
20,country_dummies,unemployment_rate_pc,-0.0028118374286045817,0.03538573615978908,0.9366647945861124,608,37
20,country_dummies,poverty_or_social_exclusion_pc,-0.024241096695422723,0.014017492338124,0.08374715791390992,608,37
20,country_dummies,government_health_expenditure_gdp_pc,-0.09150472832624848,0.06108902204966966,0.13416143626483876,608,37
20,country_dummies,compulsory_health_financing_gdp_pc,0.10936379917124844,0.06712814854615001,0.10327503896974231,608,37
21,country_dummies,log_gdp_per_capita,-3.3607022269076214,1.5194352501171646,0.02697978921081102,608,37
21,country_dummies,unemployment_rate_pc,0.00030258838303659497,0.035202361678473064,0.9931417207659816,608,37
21,country_dummies,poverty_or_social_exclusion_pc,-0.017675898026554872,0.011681779497607805,0.13024996652664772,608,37
21,country_dummies,government_health_expenditure_gdp_pc,-0.01044964883941116,0.043150041758764704,0.8086483818575847,608,37
21,country_dummies,compulsory_health_financing_gdp_pc,-0.00522126853530579,0.0441621876763099,0.9058859029588385,608,37
22,country_dummies,log_gdp_per_capita,-1.5944042887666778,0.7305802062335389,0.02908143269703686,608,37
22,country_dummies,unemployment_rate_pc,0.036400784841914016,0.03412392600532923,0.2860968304363023,608,37
22,country_dummies,poverty_or_social_exclusion_pc,-0.03133704566505262,0.013140441724619532,0.01708939758925223,608,37
22,country_dummies,government_health_expenditure_gdp_pc,-0.1063831150009243,0.044864368421440926,0.017729659099199855,608,37
22,country_dummies,compulsory_health_financing_gdp_pc,0.06209271330584688,0.04976881662845848,0.21216920308453358,608,37
23,country_dummies,log_gdp_per_capita,-3.0800846322295885,1.2621953696359254,0.014676702259320685,608,37
23,country_dummies,unemployment_rate_pc,0.0024971033189410304,0.026241495539071603,0.9241888730558729,608,37
23,country_dummies,poverty_or_social_exclusion_pc,-0.013109662651521548,0.012990323397378952,0.31288506513188497,608,37
23,country_dummies,government_health_expenditure_gdp_pc,-0.03971224044846854,0.04284812806437116,0.35402316952313195,608,37
23,country_dummies,compulsory_health_financing_gdp_pc,-0.0005453580738943031,0.048725211418798424,0.9910698447531489,608,37
24,country_dummies,log_gdp_per_capita,-2.0856159846998885,1.5461861161584733,0.17737624945920583,608,37
24,country_dummies,unemployment_rate_pc,0.01839682344201292,0.032059245004462215,0.5660772118465763,608,37
24,country_dummies,poverty_or_social_exclusion_pc,-0.019818675590422344,0.010635018572353917,0.0623877433322824,608,37
24,country_dummies,government_health_expenditure_gdp_pc,0.0636317026260646,0.050826416207262,0.21059116063776318,608,37
24,country_dummies,compulsory_health_financing_gdp_pc,0.008609048891809967,0.04534910905667681,0.8494349591359296,608,37
25,country_dummies,log_gdp_per_capita,-2.1214344652070163,1.3061297981612199,0.10433011763820058,608,37
25,country_dummies,unemployment_rate_pc,-0.015548250576012689,0.03194497959427729,0.6264569894561658,608,37
25,country_dummies,poverty_or_social_exclusion_pc,-0.014094340775643317,0.013265321648134548,0.28801092915795234,608,37
25,country_dummies,government_health_expenditure_gdp_pc,-0.08638862219950545,0.05962001273729571,0.1473412186706057,608,37
25,country_dummies,compulsory_health_financing_gdp_pc,0.03620112276225401,0.04076127588926681,0.37447332342669515,608,37
26,country_dummies,log_gdp_per_capita,-1.9281049601333513,1.4644080131660226,0.18795776843341339,608,37
