variant,term,coef,se,statistic,df,p_value,imputations,mean_nobs,mean_countries
baseline_pmm,compulsory_health_financing_gdp_pc,-0.3575419644706647,0.2506257014292871,-1.4265973618493535,615.8437182538188,0.15420274017626223,30,608.0,37.0
baseline_pmm,government_health_expenditure_gdp_pc,0.03245049774090832,0.30876772096205607,0.10509679457360152,1242.3141991590812,0.9163159682604305,30,608.0,37.0
baseline_pmm,log_gdp_per_capita,-3.7295196756742444,2.024283509349954,-1.8423899905561563,14505.992906605057,0.06543852033677466,30,608.0,37.0
baseline_pmm,poverty_or_social_exclusion_pc,0.013931243326432778,0.04342586902113092,0.32080517075326387,513.2547636601919,0.7484886180745209,30,608.0,37.0
baseline_pmm,unemployment_rate_pc,0.015222875461868885,0.07062034647345479,0.2155593426264335,4087.910667403978,0.8293420044889084,30,608.0,37.0
