variant,term,coef,se,statistic,df,p_value,imputations,mean_nobs,mean_countries
country_dummies_pmm,compulsory_health_financing_gdp_pc,-0.5133820189447871,0.426885632681146,-1.202621919412893,1175.7446245650206,0.22936479026550272,30,608.0,37.0
country_dummies_pmm,government_health_expenditure_gdp_pc,-0.5818433766221103,0.38472122592970565,-1.5123765922091905,751.4012308267047,0.13085853864536467,30,608.0,37.0
country_dummies_pmm,log_gdp_per_capita,-1.0069054132983333,2.494903821030113,-0.4035848615930193,3541.668071669268,0.686542384045592,30,608.0,37.0
country_dummies_pmm,poverty_or_social_exclusion_pc,0.25162244226462555,0.0895735045951274,2.8091168633175623,340.3580771807267,0.0052547236920821305,30,608.0,37.0
country_dummies_pmm,unemployment_rate_pc,-0.10453505692911794,0.08237164888684063,-1.26906597526929,4337.033741064412,0.20448563496806416,30,608.0,37.0
