geo,year,unmet_need_pc,status,gdp_per_capita_eur,unemployment_rate_pc,poverty_or_social_exclusion_pc,government_health_expenditure_gdp_pc,compulsory_health_financing_gdp_pc,physicians_per_100k,hospital_beds_per_100k,oop_health_expenditure_share_pc,gini_income,long_term_unemployment_rate_pc,log_gdp_per_capita,log_oop_health_expenditure_share,gdp_per_capita_eur_lag1,unemployment_rate_pc_lag1,poverty_or_social_exclusion_pc_lag1,physicians_per_100k_lag1,gdp_per_capita_growth,unemployment_rate_change,population_total,population_status,population_weight_year_norm
AT,2025,0.9,,55710.0,5.7,18.8,,,69.01612506364393,440.4078588598776,28.342503645299033,27.8,1.3,10.92791494301486,,53830.0,5.2,16.9,564.69,0.0349247631432286,0.5,9197213.0,,0.016768729899299263
BE,2008,0.5,,32840.0,,234.03552782368826,7.3,7.26,273.06,584.22,19.95,-13.068017054265976,-73.754451923772,10.399402563566364,3.0421386463681466,,,,,,,10666866.0,,0.01840490943625194
BE,2009,0.6,,32210.0,8.0,21.657486613166867,7.8,7.84,275.66,579.83,21.65,29.69145188712517,3.2,10.380032242325244,3.120159851929043,32840.0,,,273.06,-0.019183922046285,,10753080.0,,0.01845901831702072
BE,2010,0.4,,33340.0,8.4,101.39361328807875,7.8,7.77,277.73,581.77,21.37,20.03518183218973,3.7,10.414513156304784,3.107720775502038,32210.0,8.0,,275.66,0.0350822725861533,0.4000000000000003,10839905.0,,0.018333987149791984
BE,2011,1.5,,34310.0,7.2,-170.5378965143665,7.7,7.83,280.93,582.99,20.56,28.971922363236818,3.1,10.443192135852495,3.070839746040796,33340.0,8.4,,277.73,0.0290941811637672,-1.2000000000000002,11000638.0,b,0.01856842671082266
BE,2012,1.7,,34930.0,7.6,-121.8572227402011,7.9,7.99,284.43,580.31,20.43,-36.97348108233592,3.1,10.461101337800878,3.064791809485486,34310.0,7.2,,280.93,0.0180705333721946,0.3999999999999994,11075889.0,b,0.018621018147221464
BE,2013,1.9,,35360.0,8.6,2.1350306982678653,8.0,7.99,288.06,577.43,20.55,17.12082589562032,3.5,10.47333651675158,3.070375816549757,34930.0,7.6,,284.43,0.0123103349556255,1.0,11137974.0,,0.018464634626616846
BE,2014,2.5,,36130.0,8.7,288.1359044251137,8.0,8.03,291.15,572.56,20.01,25.9,3.9,10.494878824141686,3.044998514856909,35360.0,8.6,,288.06,0.0217760180995475,0.0999999999999996,11180840.0,,0.018430066249676372
BE,2015,2.4,,36860.0,8.7,21.6,7.8,8.26,296.97,573.99,19.44,26.2,4.0,10.514882231223812,3.017493765335504,36130.0,8.7,,291.15,0.0202048159424301,0.0,11237274.0,,0.018452894076116468
BE,2016,2.5,,37810.0,7.9,22.2,7.6,8.31,304.08,570.15,18.94,26.3,3.7,10.54032889688498,2.9927277645336923,36860.0,8.7,21.6,296.97,0.0257731958762886,-0.7999999999999989,11311117.0,,0.01849072123921567
BE,2017,2.2,,38980.0,7.2,22.0,7.6,8.31,306.13,562.38,19.13,26.1,3.1,10.570803973061553,3.0022112396517,37810.0,7.9,22.2,304.08,0.030944194657498,-0.7000000000000002,11351727.0,,0.018401299391218765
BE,2018,1.8,,40210.0,6.0,20.5,7.6,8.32,312.18,560.85,19.37,25.7,2.6,10.60187099989132,3.0140632302387145,38980.0,7.2,22.0,306.13,0.0315546434068753,-1.2000000000000002,11398589.0,,0.01836089905580613
BE,2019,1.8,b,41730.0,5.5,20.1,7.5,8.08,316.33,556.72,20.6,25.1,2.1,10.6389755735856,3.0726933146901194,40210.0,6.0,20.5,312.18,0.0378015419049987,-0.5,11455519.0,,0.02058067496133474
BE,2020,1.5,,40190.0,5.8,20.3,8.6,8.72,321.43,553.33,19.3,25.3,2.1,10.601373487443247,3.0106208860477417,41730.0,5.5,20.1,316.33,-0.0369039060627845,0.2999999999999998,11522440.0,,0.02317251388204712
BE,2021,1.7,,43680.0,6.3,19.0,8.4,8.48,324.78,549.22,20.34,24.1,2.6,10.684645610418787,3.060583245873607,40190.0,5.8,20.3,321.43,0.0868375217715849,0.5,11554767.0,,0.020788139544874563
BE,2022,1.0,,48090.0,5.6,18.6,7.8,7.96,326.36,544.27,21.41,24.7,2.3,10.780829534271708,3.109507287812836,43680.0,6.3,19.0,324.78,0.1009615384615384,-0.7000000000000002,11617623.0,,0.02086163432247343
BE,2023,1.1,,51090.0,5.5,18.8,7.8,7.87,337.21,539.11,21.51,24.3,2.2,10.841344062324843,3.113959654918641,48090.0,5.6,18.6,326.36,0.0623830318153462,-0.0999999999999996,11742796.0,,0.0210019178018982
BE,2024,1.4,,52310.0,5.7,18.3,8.0,,1084.1453191266232,537.73,209.00291664623575,24.6,2.0,10.864942836364657,,51090.0,5.5,18.8,337.21,0.0238794284595811,0.2000000000000001,11817096.0,,0.02118495240949447
BE,2025,0.9,,53930.0,6.2,16.5,,,1928.0900715358734,262.0207871790515,222.6744731533543,23.4,2.0,10.895442188331272,,52310.0,5.7,18.3,,0.0309692219460906,0.5,11883495.0,,0.021666467647826933
BG,2008,15.3,,4890.0,,379.8977528004818,4.4,,411.96,742.88,312.10891790053245,38.638403295249184,74.2336639167596,8.494947582468917,,,,,,,,7518002.0,,0.012971771272983176
BG,2009,10.3,,4930.0,7.9,253.43994486009777,4.0,,419.44,750.9,26.355051543887324,-33.40842666382418,3.5,8.503094267036737,,4890.0,,,411.96,0.0081799591002045,,7467119.0,,0.012818251737769406
BG,2010,10.5,,5080.0,11.3,-190.37628990761024,4.4,,418.19,734.28,153.27561316671174,-45.72746265541643,5.3,8.533066540572527,,4930.0,7.9,,419.44,0.0304259634888438,3.4000000000000004,7421766.0,,0.012552744924679973
BG,2011,9.8,,5640.0,12.3,-25.673482564095423,4.1,3.86,424.97,711.13,44.46,50.96151573861215,7.0,8.637639344492104,3.816832818424397,5080.0,11.3,,418.19,0.1102362204724409,1.0,7369431.0,,0.012439163930670617
BG,2012,8.3,,5820.0,13.3,223.48643905242244,4.4,3.85,424.73,724.89,47.74,71.05809292880572,7.5,8.669055540725484,3.886500048197061,5640.0,12.3,,424.97,0.0319148936170212,1.0,7327224.0,,0.012318683500056441
BG,2013,8.9,,5870.0,13.9,82.52909597641896,4.5,4.06,430.89,743.11,41.86,-13.914264957409188,8.1,8.677609912822142,3.757938990045431,5820.0,13.3,,424.73,0.0085910652920962,0.5999999999999996,7202556.0,,0.011940462863151495
BG,2014,5.6,,6080.0,12.4,102.57730271324456,5.5,4.49,431.16,772.86,40.24,35.4,7.6,8.712759974960212,3.719408659148759,5870.0,13.9,,430.89,0.0357751277683134,-1.5,7117453.0,,0.01173213553891817
BG,2015,4.7,,6560.0,10.1,43.3,5.3,4.15,435.19,779.29,42.51,37.0,6.3,8.788745881938135,3.772990796732589,6080.0,12.4,,431.16,0.0789473684210526,-2.3000000000000007,7029690.0,,0.011543558069148726
BG,2016,2.8,,7070.0,8.6,41.0,5.0,4.13,439.23,777.53,43.25,37.7,5.2,8.863615758890619,3.7898553714539385,6560.0,10.1,43.3,435.19,0.0777439024390243,-1.5,6938759.0,,0.011343058197974513
BG,2017,2.1,,7720.0,7.2,38.0,4.9,4.22,444.26,791.46,42.19,40.2,4.0,8.951569643018821,3.7656089869726097,7070.0,8.6,41.0,439.23,0.0919377652050919,-1.3999999999999997,6849518.0,,0.011103159140767037
BG,2018,1.9,,8340.0,6.2,33.0,5.0,4.35,444.54,797.89,39.33,39.6,3.7,9.028818495352793,3.697095608885277,7720.0,7.2,38.0,444.26,0.0803108808290155,-1.0,6757418.0,,0.010884879679045131
BG,2019,1.4,,9250.0,5.2,33.2,4.6,4.32,446.58,816.07,37.8,40.8,3.0,9.132378830506472,3.658420246629228,8340.0,6.2,33.0,444.54,0.1091127098321343,-1.0,6664177.0,,0.01197267978184165
BG,2020,1.4,,9440.0,6.1,33.5,5.8,5.33,452.72,827.64,35.53,40.0,2.8,9.152711259139547,3.5981338408071912,9250.0,5.2,33.2,446.58,0.0205405405405405,0.8999999999999995,6569275.0,,0.013211317753226322
BG,2021,1.0,,10960.0,5.2,31.7,5.8,5.58,454.0,837.38,33.73,39.7,2.6,9.302007560502007,3.5476038667559826,9440.0,6.1,33.5,452.72,0.1610169491525423,-0.8999999999999995,6532117.0,,0.0117519080842952
BG,2022,1.0,,13310.0,4.2,32.2,5.5,4.85,456.88,846.19,35.08,38.4,2.2,9.496270911389155,3.585738695194423,10960.0,5.2,31.7,454.0,0.2144160583941605,-1.0,6482484.0,,0.011640523255857488
BG,2023,1.1,,14660.0,4.3,30.0,5.4,5.0,462.97,864.39,35.5,37.2,2.3,9.592877975440642,3.597312260588446,13310.0,4.2,32.2,456.88,0.1014274981217129,0.0999999999999996,6447710.0,,0.011531689337912116
BG,2024,1.1,,16260.0,4.2,30.3,5.4,,330.6698038910713,507.01545951874573,170.7930559120322,38.4,2.2,9.696463383101802,,14660.0,4.3,30.0,462.97,0.1091405184174624,-0.0999999999999996,6445481.0,,0.011555056186503083
BG,2025,1.0,,18060.0,3.5,29.0,,,-212.89288120250126,344.23866695327706,215.3790615324274,37.7,1.5,9.801454826970977,,16260.0,4.2,30.3,,0.1107011070110701,-0.7000000000000002,6437360.0,,0.011736854534580541
CH,2008,1.0,,50980.0,,322.45438030755764,1.7,,341.67,466.4,-125.5674232435994,72.9476918431613,-23.43362217468878,10.839188677930109,,,,,,,,7593494.0,,0.01310202728474535
CH,2009,1.0,,52210.0,,-282.83653603573646,1.9,,347.36,462.6,141.7159068513914,16.199881350528255,31.683401365364627,10.8630293264046,,50980.0,,,341.67,0.0241271086700666,,7701856.0,,0.013221207410254171
CH,2010,1.1,,58790.0,4.8,194.81907627203353,1.8,6.37,348.8,475.6,24.07,121.60048821211379,1.6,10.9817270513963,3.221671912170202,52210.0,,,347.36,0.1260294962650833,,7785806.0,,0.013168461084739519
CH,2011,0.8,,66240.0,4.4,-44.49859947335932,1.9,6.48,354.93,467.4,23.56,60.9660726193741,1.6,11.101039789059142,3.2011191032789417,58790.0,4.8,,348.8,0.126722231672053,-0.3999999999999994,7870134.0,b,0.01328432099877785
CH,2012,1.0,,67900.0,4.5,-75.54889652548131,2.0,6.77,366.47,465.6,23.35,35.30553841224522,1.5,11.125791313546788,3.192531849528599,66240.0,4.4,,354.93,0.0250603864734299,0.0999999999999996,7954662.0,,0.01337354549662
CH,2013,1.2,,66900.0,4.8,7.835586721560304,2.1,6.99,382.48,459.15,22.77,37.18132580913747,1.5,11.11095424611632,3.1684242813721024,67900.0,4.5,,366.47,-0.0147275405007363,0.2999999999999998,8039060.0,,0.013327226804574191
CH,2014,1.3,,68270.0,4.9,-108.57473215853895,2.1,7.01,395.4,453.67,22.61,29.5,1.7,11.131225710412323,3.1616703510974213,66900.0,4.8,,382.48,0.0204783258594917,0.1000000000000005,8139631.0,,0.013417054405386316
CH,2015,0.5,,76770.0,4.8,18.2,2.1,7.3,406.83,458.49,22.05,29.6,1.8,11.248569217821943,3.1376657694426577,68270.0,4.9,,395.4,0.1245056393730774,-0.1000000000000005,8237666.0,,0.013527193350667257
CH,2016,0.5,,75360.0,5.0,17.9,2.1,7.51,416.55,459.41,21.27,29.4,1.8,11.230031909250243,3.1032404812692764,76770.0,4.8,18.2,406.83,-0.0183665494333724,0.2000000000000001,8327126.0,,0.013612675528846976
CH,2017,0.4,,74010.0,4.8,18.3,2.1,7.63,425.11,460.29,21.56,30.1,1.7,11.211955498191513,3.1161784266298582,75360.0,5.0,17.9,416.55,-0.0179140127388535,-0.2000000000000001,8419550.0,,0.013648201748450781
CH,2018,0.7,,73630.0,4.7,17.8,2.1,7.35,432.32,461.13,21.84,29.7,1.7,11.206807830362765,3.128513384787809,74010.0,4.8,18.3,425.11,-0.0051344412917173,-0.0999999999999996,8484130.0,,0.013666275229884723
CH,2019,0.7,,76680.0,4.4,19.3,2.1,7.57,434.97,459.34,21.84,30.6,1.5,11.24739619715958,3.128513384787809,73630.0,4.7,17.8,432.32,0.0414233328806193,-0.2999999999999998,8544527.0,,0.015350865629514356
CH,2020,0.5,,76710.0,4.8,18.5,2.5,8.18,438.88,448.07,20.72,31.2,1.5,11.247787356953342,3.078233495065734,76680.0,4.4,19.3,434.97,0.0003912363067292,0.3999999999999994,8606033.0,,0.017307394888743673
CH,2021,0.5,,81610.0,5.1,17.6,2.7,7.95,443.6,443.35,21.36,31.4,1.9,11.309707082463287,3.1072736482868986,76710.0,4.8,18.5,438.88,0.0638769391213661,0.2999999999999998,8670300.0,,0.01559870539111052
CH,2022,0.8,,92900.0,4.1,18.7,2.2,7.65,448.46,442.07,21.74,31.0,1.5,11.439278924801927,3.12412548832239,81610.0,5.1,17.6,443.6,0.1383408895968631,-1.0,8738791.0,,0.0156921482357038
CH,2023,1.3,,96280.0,4.1,19.5,2.2,7.6,454.95,436.64,22.03,31.5,1.3,11.475015891897009,3.136797713832594,92900.0,4.1,18.7,448.46,0.0363832077502691,0.0,8815385.0,,0.01576626138801069
CH,2024,1.4,,99430.0,4.4,19.3,2.2,7.73,1275.8904132945495,202.89147689713792,21.61,31.0,1.4,11.50720915797412,3.1183922862898785,96280.0,4.1,19.5,454.95,0.032717075197341,0.3000000000000007,8962258.0,,0.016066976963850604
CY,2008,2.8,,24170.0,,-30.511345717180816,2.7,,246.01,334.42,-85.04657924297602,11.46669801724438,-15.79692677471149,10.09286747369753,,,,,,,,776333.0,,0.001339506707722191
CY,2009,3.4,,23110.0,5.4,174.00939655596937,3.0,,255.0,341.5,-117.61756902078152,85.8834087486717,0.6,10.048020703268426,,24170.0,,,246.01,-0.0438560198593297,,796930.0,,0.0013680308774214757
CY,2010,4.1,,23460.0,6.3,-276.1987059726863,3.0,3.0,269.49,332.29,43.11,35.40041165557333,1.3,10.063052122207466,3.786686514116848,23110.0,5.4,,255.0,0.0151449588922544,0.8999999999999995,819140.0,,0.001385445927236503
CY,2011,4.4,,23340.0,7.9,138.2021313648773,3.1,3.08,284.1,335.66,41.37,26.832842803018018,1.6,10.057923905840546,3.746440564638468,23460.0,6.3,,269.49,-0.0051150895140664,1.6000000000000003,839751.0,,0.0014174500514279298
CY,2012,3.5,,22610.0,11.9,-124.48699556681254,3.0,3.03,292.75,335.88,42.37,57.095303676308355,3.6,10.026147565272016,3.769767957847274,23340.0,7.9,,284.1,-0.0312767780634104,4.0,862011.0,,0.0014492310706711237
CY,2013,4.4,,20940.0,15.9,45.34219132879185,3.1,3.19,309.37,330.04,42.6,51.26476929582763,6.1,9.949416484424528,3.775057150354989,22610.0,11.9,,292.75,-0.0738611233967271,4.0,862854.0,,0.0014304472111458378
CY,2014,4.7,,20320.0,16.1,72.71694108365729,2.7,2.98,323.52,327.12,45.11,34.8,7.7,9.919360901692418,3.8310298462186143,20940.0,15.9,,309.37,-0.0296084049665711,0.200000000000001,860032.0,,0.0014176436418767882
CY,2015,1.5,,20810.0,15.0,22.8,2.5,2.86,342.17,325.21,43.62,33.6,6.8,9.94318891938768,3.7981821890043865,20320.0,16.1,,323.52,0.0241141732283464,-1.1000000000000014,860846.0,,0.0014136079670077064
CY,2016,0.6,,21930.0,13.0,22.6,2.5,2.79,360.48,327.79,44.61,32.1,5.8,9.995610841411931,3.820126990723609,20810.0,15.0,22.8,342.17,0.0538202787121576,-2.0,863764.0,,0.0014120284796337872
CY,2017,1.5,,23230.0,11.1,21.4,2.5,2.75,373.51,318.25,44.76,30.8,4.5,10.053199825764455,3.823410347071543,21930.0,13.0,22.6,360.48,0.0592795257637938,-1.9000000000000004,869878.0,,0.0014100837266289611
CY,2018,1.4,,24660.0,8.4,19.1,2.6,2.85,398.12,311.06,44.36,29.1,2.7,10.112937776718336,3.814630659419497,23230.0,11.1,21.4,373.51,0.061558329746018,-2.7,878601.0,,0.001415254490826042
CY,2019,1.0,,26110.0,7.2,18.9,3.5,3.79,420.39,306.48,33.73,31.5,2.2,10.170073661693175,3.5476038667559826,24660.0,8.4,19.1,398.12,0.0587996755879967,-1.2000000000000002,890194.0,,0.0015992984138501643
CY,2020,0.4,,24630.0,7.6,18.2,5.8,6.19,462.96,314.27,21.37,29.3,2.2,10.111720491114584,3.107720775502038,26110.0,7.2,18.9,420.39,-0.0566832631175794,0.3999999999999994,902429.0,,0.001814854191478706
CY,2021,0.2,,27850.0,7.2,17.3,6.5,7.01,490.81,311.21,16.23,29.3,2.5,10.23458824535543,2.8466520505398383,24630.0,7.6,18.2,462.96,0.1307348761672757,-0.3999999999999994,914476.0,,0.0016452304662169918
CY,2022,0.2,,31560.0,6.3,17.5,5.9,6.31,510.85,308.23,18.04,29.0,2.1,10.35964577495981,2.9465420293632194,27850.0,7.2,17.3,490.81,0.1332136445242369,-0.9000000000000004,929764.0,,0.0016695667069072722
CY,2023,0.1,,33870.0,5.8,17.4,6.0,6.03,534.5,298.21,17.94,29.3,1.8,10.430284945811817,2.9412760877579323,31560.0,6.3,17.5,510.85,0.0731939163498098,-0.5,949084.0,,0.0016974308465459802
CY,2024,0.1,,35670.0,4.9,17.1,6.1,,878.0965817196607,447.59440861671897,-47.1166316046243,30.1,1.3,10.482065278352938,,33870.0,5.8,17.4,534.5,0.0531443755535872,-0.8999999999999995,966365.0,,0.001732438877978238
CY,2025,0.1,,36850.0,4.4,17.1,,,2167.8332016339155,241.18838674925408,93.63803985917131,31.2,0.9,10.514610897617482,,35670.0,4.9,17.1,,0.033081020465377,-0.5,982966.0,,0.0017921832792384604
CZ,2008,0.7,,15520.0,,-26.772566383896603,6.9,,346.68,703.52,-207.78775339086138,111.98922122339266,54.870651704494875,9.64988479373721,,,,,,,,10343422.0,,0.017846830097137802
CZ,2009,0.6,,14230.0,6.7,-136.6499932649241,7.8,,350.72,700.55,-96.19651378031637,38.85291270246436,2.0,9.563107691083898,,15520.0,,,346.68,-0.0831185567010309,,10425783.0,,0.017897171728126566
CZ,2010,1.0,,15170.0,7.3,256.19624750245225,7.7,6.38,353.63,721.74,13.85,53.67879448244952,3.0,9.627075072342578,2.6979998652487085,14230.0,6.7,,350.72,0.0660576247364722,0.5999999999999996,10462088.0,,0.01769496937030287
CZ,2011,1.1,,15870.0,6.7,7.974746325662663,7.6,6.34,358.42,700.39,14.21,25.57284608570124,2.7,9.672185813520455,2.7219531062712017,15170.0,7.3,,353.63,0.04614370468029,-0.5999999999999996,10486731.0,,0.01770098207118642
CZ,2012,1.0,,15590.0,7.0,-306.07786097658925,7.7,6.41,362.67,688.24,14.22,18.797413751062642,3.0,9.654384962051822,2.72261035243354,15870.0,6.7,,358.42,-0.017643352236925,0.2999999999999998,10505445.0,,0.017661975665306594
CZ,2013,1.0,,15280.0,7.0,-6.801733454264868,7.5,6.32,364.1,665.95,14.33,-5.645332689318348,3.0,9.634300062720513,2.7298116928837226,15590.0,7.0,,362.67,-0.0198845413726747,0.0,10516125.0,,0.017433727697050747
CZ,2014,1.1,,15140.0,6.1,-139.7764983598926,7.5,6.36,2471.2509802458967,664.22,14.46,25.1,2.7,9.62509552699144,2.738256043159276,15280.0,7.0,,364.1,-0.0091623036649214,-0.9000000000000004,10512419.0,,0.01732826680413606
CZ,2015,0.8,,16230.0,5.1,13.0,7.5,6.18,1041.3216711352156,664.74,14.51,25.0,2.4,9.694616660508636,2.741484977188448,15140.0,6.1,,,0.0719947159841479,-1.0,10538275.0,,0.01730505746500319
CZ,2016,0.7,,17040.0,4.0,12.4,7.4,6.21,832.8990673123683,665.77,14.29,25.1,1.7,9.743318800383308,2.727199019940971,16230.0,5.1,13.0,,0.0499075785582255,-1.0999999999999996,10553843.0,,0.017252776088820195
CZ,2017,0.5,,18700.0,2.9,12.1,7.3,6.15,1463.4395075385116,663.84,14.14,24.5,1.0,9.836278802842678,2.717340248009303,17040.0,4.0,12.4,,0.0974178403755868,-1.1,10578820.0,,0.017148406936302544
CZ,2018,0.3,,20270.0,2.2,11.8,7.4,6.27,403.0,664.87,14.16,24.0,0.7,9.916897239446046,2.7186603802142257,18700.0,2.9,12.1,,0.0839572192513369,-0.6999999999999997,10610055.0,,0.017090724898630096
CZ,2019,0.5,,21740.0,2.0,12.1,7.4,6.36,406.67,662.59,14.31,24.0,0.6,9.9869091606752,2.728506209669592,20270.0,2.2,11.8,403.0,0.0725209669462259,-0.2000000000000001,10649800.0,,0.019133142042994537
CZ,2020,0.4,,20980.0,2.6,11.5,9.2,7.92,413.52,660.63,11.08,24.2,0.6,9.951324881950288,2.4915511925066687,21740.0,2.0,12.1,406.67,-0.0349586016559337,0.6000000000000001,10693939.0,,0.021506334589832112
CZ,2021,0.3,,23430.0,2.8,10.7,9.5,7.94,425.59,666.58,12.48,24.8,0.8,10.06177253150184,2.601207105484161,20980.0,2.6,11.5,413.52,0.1167778836987607,0.1999999999999997,10494836.0,b,0.01888122151390618
CZ,2022,0.2,,26670.0,2.2,11.8,8.8,7.2,422.17,654.24,14.29,24.8,0.6,10.19129461717606,2.727199019940971,23430.0,2.8,10.7,425.59,0.1382842509603073,-0.5999999999999996,10516707.0,,0.018884731903470835
CZ,2023,0.4,,29330.0,2.6,12.0,8.8,7.08,421.76,640.65,14.6,24.4,0.8,10.286366161971497,2.747270914255491,26670.0,2.2,11.8,422.17,0.0997375328083989,0.3999999999999999,10827529.0,,0.01936496845007518
CZ,2024,0.5,,29440.0,2.6,11.3,9.0,7.19,42.61921315498307,467.82663607386576,14.06,23.7,0.8,10.290109572842812,2.7120422223717475,29330.0,2.6,12.0,421.76,0.0037504261847937,0.0,10900555.0,,0.019541834890067493
CZ,2025,0.3,,31810.0,2.8,11.5,,,-178.4242004398336,93.0233841244007,200.16096995244243,24.0,0.8,10.36753598474319,,29440.0,2.6,11.3,,0.0805027173913043,0.1999999999999997,10909500.0,,0.019890640657817243
