indicator_id,dataset_code,care_type,barrier_type,denominator,reason_code,reason_label,geo,year,value_pc,status
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,IT,2023,1.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,IT,2024,1.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,IT,2025,2.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2008,5.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2009,3.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2010,2.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2011,2.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2012,2.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2013,3.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2014,3.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2015,2.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2016,3.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2017,1.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2018,2.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2019,1.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2020,1.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2021,2.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2022,2.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2023,3.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2024,4.3,p
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LT,2025,3.3,p
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2008,0.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2009,0.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2010,0.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2011,0.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2012,0.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2013,0.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2014,0.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2015,0.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2016,0.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2017,0.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2018,0.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2019,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2020,0.1,b
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2021,1.0,b
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2022,0.5,b
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2023,0.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2024,1.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LU,2025,1.1,b
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2008,9.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2009,9.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2010,15.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2011,16.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2012,12.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2013,13.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2014,12.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2015,8.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2016,8.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2017,6.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2018,6.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2019,4.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2020,5.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2021,4.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2022,5.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2023,7.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2024,8.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,LV,2025,7.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2013,11.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2014,8.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2015,4.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2016,2.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2017,2.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2018,2.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2019,3.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2020,2.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2021,1.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2022,2.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,ME,2023,1.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2010,11.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2011,8.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2012,7.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2013,6.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2014,4.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2015,2.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2016,2.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2017,2.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2018,2.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2019,2.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2020,1.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2021,1.1,b
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2022,3.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2023,2.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MK,2024,2.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2008,0.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2009,1.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2010,1.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2011,1.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2012,1.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2013,0.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2014,1.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2015,0.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2016,1.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2017,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2018,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2019,0.0,n
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2020,0.0,n
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2021,0.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2022,0.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2023,0.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2024,0.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,MT,2025,0.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2008,0.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2009,0.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2010,0.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2011,0.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2012,0.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2013,0.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2014,0.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2015,0.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2016,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2017,0.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2018,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2019,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2020,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2021,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2022,0.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2023,0.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2024,0.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NL,2025,0.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2008,1.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2009,1.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2010,1.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2011,1.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2012,1.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2013,1.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2014,0.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2015,1.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2016,1.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2017,1.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2018,1.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2019,1.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2020,0.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2021,0.8,b
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2022,1.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2023,1.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2024,1.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,NO,2025,1.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2008,6.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2009,7.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2010,8.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2011,7.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2012,9.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2013,8.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2014,7.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2015,7.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2016,6.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2017,3.3,b
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2018,4.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2019,4.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2020,1.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2021,2.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2022,2.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2023,3.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2024,3.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PL,2025,2.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2008,1.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2009,3.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2010,2.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2011,1.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2012,3.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2013,3.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2014,3.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2015,3.0,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2016,2.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2017,2.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2018,2.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2019,1.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2020,1.6,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2021,2.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2022,2.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2023,2.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2024,2.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,PT,2025,2.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2008,11.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2009,8.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2010,11.1,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2011,12.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2012,11.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2013,10.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2014,9.8,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2015,9.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2016,6.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2017,4.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2018,4.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2019,4.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2020,4.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2021,4.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2022,4.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2023,5.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2024,2.2,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RO,2025,2.9,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RS,2013,8.7,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RS,2014,7.4,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RS,2015,6.3,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RS,2016,4.5,
medical_population_combined,hlth_silc_08,medical,cost_distance_waiting,population,TXP_TFAR_WLIST,Too expensive or too far or waiting list,RS,2017,4.8,
